"IHDID","IHDLKID","NEW_KEY","ACRES_IHD","GNIS_NAME","PERIM_KM","LAKE_CODE","STRAHLER","LINK","UP_LAKES","UP_LAKE_ACRES","DOWN_LAKES","DOWN_LAKE_ACRES","WL_KM2","UPSTREAM_CATCH"
152094782,152094782,"",7.742449179,"",0.77,3,-99,-99,-99,-99,-99,-99,0.088,0
152094783,152094783,"",15.90037492,"Montague Lakes",1.12,1,2,4,1,9,3,758.202684,0.5628,1
152094785,152094785,"",18.25484061,"",1.3,2,1,0,0,0,4,769.118379,0.4381,0
152094786,152094786,"",10.91569464,"",0.79,1,1,1,1,18,3,758.202684,0.9624,1
152094787,152094787,"",23.52113543,"",1.18,3,-99,-99,-99,-99,-99,-99,0.5467,0
152094788,152094788,"",24.80583967,"Berry Lake",2.1,3,-99,-99,-99,-99,-99,-99,1.3466,0
152094790,152094790,"",6.299089544,"",0.7,3,-99,-99,-99,-99,-99,-99,0.1388,0
152094791,152094791,"",7.593760689,"Hankard Lake",0.77,3,-99,-99,-99,-99,-99,-99,0.4526,0
152094793,152094793,"",11.78951813,"Trumbull Lake",0.87,2,1,0,0,0,3,758.202684,0.462,0
152094800,152094800,"",16.70482825,"Winnewana Lake",1.19,3,-99,-99,-99,-99,-99,-99,0.0434,0
152094801,152094801,"",285.6162683,"Winnewana Impoundment",10.66,2,1,0,0,0,9,1226.562639,3.5605,0
152094804,152094804,"",11.60445473,"",0.88,3,-99,-99,-99,-99,-99,-99,0.3554,0
152094806,152094806,"",70.25063541,"White Lake",2.17,1,1,1,0,0,3,758.202684,0.4692,1
152094809,152094809,"",10.50890339,"",1.32,1,2,6,7,690,5,957.889357,0.2298,1
152094811,152094811,"",8.122864739,"",0.99,1,2,6,6,682,6,968.39826,0.5004,1
152094812,152094812,"",19.79178152,"",1.46,3,-99,-99,-99,-99,-99,-99,1.0416,0
152094814,152094814,"",72.87098636,"Mud Lake",2.72,1,2,6,5,609,7,976.521125,1.2701,1
152094815,152094815,"",157.9953199,"",8.13,1,4,28,14,854,4,799.894037,5.1442,1
152094819,152094819,"",177.1705279,"Sugarloaf Lake",3.71,1,2,6,4,432,8,1049.392111,2.5911,1
152094821,152094821,"",5.390093438,"",0.94,3,-99,-99,-99,-99,-99,-99,0.2934,0
152094822,152094822,"",41.69135345,"",2.28,1,4,31,17,1420,3,758.202684,0.9108,1
152094824,152094824,"",5.050228347,"",1.21,2,1,0,0,0,10,1239.098066,0.3467,0
152094825,152094825,"",13.04241636,"Spring Lake",1.13,2,1,0,0,0,5,957.889357,1.9462,0
152094826,152094826,"",396.554241,"",7.92,1,2,3,1,10,4,799.894037,4.2191,1
152094827,152094827,"",12.5354272,"",1.22,1,2,5,2,134,9,1226.562639,0.1113,1
152094828,152094828,"",129.4530867,"Clear Lake",3.37,2,1,0,0,0,10,1239.098066,1.8394,0
152094832,152094832,"",10.9341676,"",1.15,3,-99,-99,-99,-99,-99,-99,0.2131,0
152094842,152094842,"",37.24929758,"",2.23,1,3,10,4,103,5,957.889357,0.8526,1
152094843,152094843,"",11.43866928,"",1.82,3,-99,-99,-99,-99,-99,-99,0.0883,0
152094847,152094847,"",10.86946289,"Mud Lake",1.42,1,2,3,1,6,4,806.225917,0.1006,1
152094848,152094848,"",48.02323312,"Eagle Lake",2.06,1,2,3,2,17,3,758.202684,0.3796,1
152094849,152094849,"",13.65019091,"",1,1,1,1,0,0,4,776.999375,0.3359,1
152094853,152094853,"",10.39195895,"",0.93,3,-99,-99,-99,-99,-99,-99,1.5142,0
152094855,152094855,"",15.82588907,"",1,2,1,0,0,0,4,776.999375,0.2657,0
152094856,152094856,"",12.08295105,"",1.37,3,-99,-99,-99,-99,-99,-99,0.4807,0
152094857,152094857,"",11.93127752,"",0.96,1,2,2,0,0,3,758.202684,0.3784,1
152094858,152094858,"",64.01539663,"Pond Lily Lake",2.17,3,-99,-99,-99,-99,-99,-99,1.9494,0
152094859,152094859,"",10.9980463,"",1.59,1,2,2,0,0,5,1196.448278,0.3999,1
152094860,152094860,"",45.28890095,"",2.55,3,-99,-99,-99,-99,-99,-99,0.8073,0
152094863,152094863,"",6.3288755,"",1.02,1,2,2,0,0,5,817.09538,0.6107,1
152094865,152094865,"",15.29399466,"Locker Lake",1.64,2,1,0,0,0,6,995.138655,0.4092,0
152094868,152094868,"",42.31985696,"Lehman Lake",2.03,2,1,0,0,0,6,995.138655,1.2984,0
152094871,152094871,"",5.154631001,"",0.59,3,-99,-99,-99,-99,-99,-99,0.0056,0
152094873,152094873,"",110.7027212,"Welch Lake",3.21,1,1,1,0,0,0,0,1.5714,1
152094874,152094874,"",33.4609446,"Notten Lake",2.15,2,1,0,0,0,6,995.138655,0.37,0
152094877,152094877,"",5.128280467,"Smith Lake",0.62,3,-99,-99,-99,-99,-99,-99,0.0998,0
152094882,152094882,"",136.5317894,"Brill Lake",3.83,1,2,2,0,0,3,758.202684,1.8835,1
152094884,152094884,"",6.706739487,"O'Leary Pond",0.68,2,1,0,0,0,3,758.202684,1.1937,0
152094886,152094886,"",370.1986126,"",7.86,3,-99,-99,-99,-99,-99,-99,6.0701,0
152094887,152094887,"",102.6105524,"Tims Lake",4.87,1,1,1,0,0,6,1971.000467,3.6635,1
152094888,152094888,"",11.29928183,"",1.08,3,-99,-99,-99,-99,-99,-99,0.3243,0
152094897,152094897,"",11.977759,"Riley Lake",0.88,1,1,1,0,0,6,995.138655,1.1196,1
152094901,152094901,"",9.806084221,"",0.77,3,-99,-99,-99,-99,-99,-99,0.3153,0
152094902,152094902,"",352.8361677,"Grass Lake",7.12,1,1,1,1,102,5,1618.164299,2.5466,1
152094905,152094905,"",5.791626037,"",0.66,3,-99,-99,-99,-99,-99,-99,0.0979,0
152094908,152094908,"",334.2579052,"",6.44,1,1,1,0,0,3,758.202684,3.8023,1
152094909,152094909,"",5.596868328,"",0.59,3,-99,-99,-99,-99,-99,-99,0.3002,0
152094913,152094913,"",8.679927882,"",0.85,3,-99,-99,-99,-99,-99,-99,0.1858,0
152094914,152094914,"",5.832861404,"",0.6,3,-99,-99,-99,-99,-99,-99,0.7108,0
152094919,152094919,"",5.590175471,"",0.56,1,1,1,0,0,0,0,0.0614,1
152094921,152094921,"",12.9728795,"Leoni Millpond",1.94,1,2,6,2,455,4,1605.19142,0.4665,1
152094926,152094926,"",10.0524374,"",0.84,3,-99,-99,-99,-99,-99,-99,0.925,0
152094927,152094927,"",5.803662169,"",0.67,3,-99,-99,-99,-99,-99,-99,0.5016,0
152094928,152094928,"",13.12640978,"",1.29,3,-99,-99,-99,-99,-99,-99,0.1942,0
152094930,152094930,"",15.76057167,"",1.37,3,-99,-99,-99,-99,-99,-99,0.5633,0
152094937,152094937,"",14.79682536,"",1.51,3,-99,-99,-99,-99,-99,-99,0.1301,0
152094938,152094938,"",14.12266177,"",4.47,2,1,0,0,0,4,776.999375,0.6234,0
152094940,152094940,"",20.14836547,"",1.75,2,1,0,0,0,3,758.202684,1.0455,0
152094942,152094942,"",5.865684332,"",0.76,3,-99,-99,-99,-99,-99,-99,0.0306,0
152094947,152094947,"",8.31834629,"",0.77,3,-99,-99,-99,-99,-99,-99,0.2769,0
152094950,152094950,"",44.36576001,"Round Lake",1.63,2,1,0,0,0,4,1605.19142,0.1596,0
152094956,152094956,"",16.92858334,"",1.15,3,-99,-99,-99,-99,-99,-99,0.5235,0
152094958,152094958,"",5.87264361,"",0.94,3,-99,-99,-99,-99,-99,-99,0.5152,0
152094959,152094959,"",846.9887361,"Center Lake",29.36,1,4,35,11,1300,3,758.202684,6.849,1
152094961,152094961,"",51.62568446,"Price Lake",2.15,2,1,0,0,0,4,1605.19142,1.754,0
152094964,152094964,"",16.37986082,"",1.09,1,2,4,3,143,4,776.999375,1.4079,1
152094969,152094969,"",26.00441381,"",1.8,1,4,38,14,905,3,758.202684,0.3663,1
152094970,152094970,"",29.75588975,"Spring Arbor Lakes",1.7,1,2,4,2,113,5,793.379236,3.0619,1
152094972,152094972,"",38.56653981,"",3.56,1,1,1,0,0,0,0,0.6067,1
152094974,152094974,"",5.226401311,"Ferguson Lake",0.69,3,-99,-99,-99,-99,-99,-99,0.1171,0
152094979,152094979,"",27.30614085,"",1.6,3,-99,-99,-99,-99,-99,-99,0.5209,0
152094980,152094980,"",15.03392151,"Peterson Lake",0.99,1,1,1,0,0,4,776.999375,0.0524,1
152094981,152094981,"",44.83385452,"Olcott Lake",2.49,1,3,14,3,534,5,1653.23787,0.307,1
152094984,152094984,"",48.04644955,"Little Olcott Lake",4.2,1,3,21,5,687,4,1605.19142,0.3239,1
152094985,152094985,"",18.55874328,"",2.22,1,4,37,13,887,4,784.207098,0.3547,1
152094986,152094986,"",12.29629892,"Wyckoff Lake",0.84,3,-99,-99,-99,-99,-99,-99,0.2182,0
152094987,152094987,"",45.51391438,"",1.86,1,1,1,0,0,0,0,1.8751,1
152094988,152094988,"",187.0948667,"",5.36,2,1,0,0,0,3,758.202684,2.2827,0
152094989,152094989,"",515.0368631,"Wolf Lake",23.13,1,3,13,2,19,6,1698.071725,7.3734,1
152094990,152094990,"",12.44556117,"",1.66,1,1,1,1,7,7,2213.108588,0.5507,1
152094991,152094991,"",74.88397787,"",2.9,1,1,1,0,0,0,0,0.4865,1
152094992,152094992,"",22.73316556,"",2.63,1,4,39,15,1051,3,758.202684,0.4191,1
152094993,152094993,"",146.783852,"Vandercook Lake",4.98,1,4,37,12,740,7,971.557762,2.0519,1
152094996,152094996,"",146.0587551,"",3.94,1,4,39,14,905,4,780.93585,0.8609,1
152094998,152094998,"",91.49424925,"",3.17,2,1,0,0,0,7,845.119819,3.8213,0
152094999,152094999,"",21.98469336,"",1.48,1,1,1,1,91,6,823.135126,0.1359,1
152095000,152095000,"",7.023221205,"",0.7,2,1,0,0,0,8,2225.554149,1.2581,0
152095001,152095001,"",18.69705584,"Flinton Lake",1.2,1,1,1,0,0,5,926.994605,0.7426,1
152095002,152095002,"",108.343674,"",5.15,2,1,0,0,0,5,1653.23787,3.9763,0
152095005,152095005,"",5.975977509,"",0.67,3,-99,-99,-99,-99,-99,-99,0.1089,0
152095006,152095006,"",7.335980293,"",0.78,1,1,1,0,0,8,1118.341614,0.2886,1
152095007,152095007,"",16.55008692,"",0.99,3,-99,-99,-99,-99,-99,-99,0.4204,0
152095018,152095018,"",9.312133697,"Mercedes Lake",0.71,1,1,1,0,0,8,1118.341614,6.1905,1
152095026,152095026,"",7.771235045,"",0.66,1,1,1,0,0,0,0,0.0817,1
152095030,152095030,"",7.217627191,"",1.29,3,-99,-99,-99,-99,-99,-99,0.5521,0
152095036,152095036,"",7.938426104,"",1.53,3,-99,-99,-99,-99,-99,-99,0.5527,0
152095037,152095037,"",16.66927985,"",1.51,3,-99,-99,-99,-99,-99,-99,0.8418,0
152095040,152095040,"",5.385904011,"",1.11,3,-99,-99,-99,-99,-99,-99,0.1978,0
152095041,152095041,"",8.460864325,"",1.49,1,1,1,0,0,0,0,0.6335,1
152095051,152095051,"",6.245600413,"",0.99,3,-99,-99,-99,-99,-99,-99,0.6612,0
152095057,152095057,"",6.484363659,"",0.7,3,-99,-99,-99,-99,-99,-99,0.3373,0
152095059,152095059,"",5.126122022,"",0.74,2,1,0,0,0,8,1118.341614,0.3986,0
152095062,152095062,"",9.121639604,"",1.12,3,-99,-99,-99,-99,-99,-99,0.3248,0
152095064,152095064,"",5.158031074,"",0.64,3,-99,-99,-99,-99,-99,-99,0.2897,0
152095066,152095066,"",83.96042027,"Skiff Lake",4.32,2,1,0,0,0,8,1118.341614,5.1611,0
152095068,152095068,"",78.38611575,"",2.67,3,-99,-99,-99,-99,-99,-99,1.5305,0
152095069,152095069,"",87.51651016,"",3.14,1,2,3,0,0,0,0,1.2255,1
152095071,152095071,"",14.47703606,"",1.19,3,-99,-99,-99,-99,-99,-99,0.1694,0
152095072,152095072,"",5.356582578,"",1.01,3,-99,-99,-99,-99,-99,-99,0.0617,0
152095074,152095074,"",17.28357096,"",1.09,3,-99,-99,-99,-99,-99,-99,0.0495,0
152095075,152095075,"",7.344501842,"",1.03,2,1,0,0,0,8,1118.341614,1.059,0
152095076,152095076,"",10.29124134,"Putney Millpond",1.4,1,3,5,1,28,8,1118.341614,0.3339,1
152095078,152095078,"",9.282426974,"",0.91,3,-99,-99,-99,-99,-99,-99,0.0617,0
152095079,152095079,"",5.679667497,"",0.63,2,1,0,0,0,9,1167.30698,0.4359,0
152095081,152095081,"",5.134494171,"",0.65,3,-99,-99,-99,-99,-99,-99,0.2027,0
152095082,152095082,"",48.96536643,"",2.01,1,2,4,4,539,8,1118.341614,0.5862,1
152095084,152095084,"",66.44197194,"",3.33,1,2,2,2,467,9,1167.30698,0.6532,1
152095086,152095086,"",22.34201162,"",1.78,3,-99,-99,-99,-99,-99,-99,0.9759,0
152095088,152095088,"",6.848674496,"",0.84,3,-99,-99,-99,-99,-99,-99,0.2725,0
152095092,152095092,"",131.5423257,"",6.58,3,-99,-99,-99,-99,-99,-99,1.4825,0
152095093,152095093,"",199.5555702,"",10.42,1,2,2,1,267,10,1233.748952,2.6959,1
152095094,152095094,"",28.68645104,"",1.88,2,1,0,0,0,9,1128.632855,0.9605,0
152095097,152095097,"",46.58589188,"",2.21,3,-99,-99,-99,-99,-99,-99,0.5725,0
152095100,152095100,"",267.7031815,"",11.51,1,2,2,0,0,11,1433.304522,1.2705,1
152234143,152234143,"",6.511032655,"",4.45,1,1,1,0,0,0,0,0.4848,1
152234146,152234146,"",5.135744249,"",3.33,2,1,0,0,0,0,0,0.2269,0
152234150,152234150,"",6.910596775,"",0.67,3,-99,-99,-99,-99,-99,-99,0.0411,0
152234152,152234152,"",5.150517966,"",0.78,3,-99,-99,-99,-99,-99,-99,0.3045,0
152234153,152234153,"",14.28391755,"",2.89,3,-99,-99,-99,-99,-99,-99,0.14,0
152234158,152234158,"",5.735205842,"",1.18,3,-99,-99,-99,-99,-99,-99,0.1141,0
152234169,152234169,"",5.123966303,"",0.58,3,-99,-99,-99,-99,-99,-99,0.1634,0
152234173,152234173,"",68.35091353,"",3.04,2,1,0,0,0,0,0,0.8619,0
152234175,152234175,"",22.74088513,"",2.33,2,1,0,0,0,1,783.85178,0.0505,0
152234176,152234176,"",21.4374385,"",1.36,2,1,0,0,0,1,783.85178,0.4585,0
152234177,152234177,"",13.01928309,"",1.03,1,1,1,0,0,1,783.85178,0.9253,1
152234178,152234178,"",783.8517798,"",34.96,1,3,44,3,57,0,0,4.2759,1
152234179,152234179,"",12.11585048,"",0.86,3,-99,-99,-99,-99,-99,-99,0.0098,0
152234180,152234180,"",11.92377796,"",0.85,3,-99,-99,-99,-99,-99,-99,0.06,0
152234183,152234183,"",5.853873667,"",0.93,1,3,19,1,8,0,0,0.5315,1
152234184,152234184,"",8.405871813,"",0.82,1,2,6,0,0,1,5.853874,0.0842,1
152234185,152234185,"",8.818537545,"",0.85,3,-99,-99,-99,-99,-99,-99,0.2344,0
152234189,152234189,"",1008.787627,"",11.56,1,1,1,0,0,0,0,0.3477,1
152234190,152234190,"",7.607280778,"",1.37,1,2,4,0,0,0,0,0.1055,1
152234191,152234191,"",36.78019697,"",1.6,3,-99,-99,-99,-99,-99,-99,0.4402,0
152234194,152234194,"",6.883330967,"",0.76,3,-99,-99,-99,-99,-99,-99,0.1683,0
152234195,152234195,"",8.751747188,"",1.18,3,-99,-99,-99,-99,-99,-99,10.3168,0
152234196,152234196,"",14.68204402,"",1.08,3,-99,-99,-99,-99,-99,-99,0.1321,0
152234198,152234198,"",7.646692055,"",0.71,3,-99,-99,-99,-99,-99,-99,0.0247,0
152234201,152234201,"",5.280058529,"",1.01,3,-99,-99,-99,-99,-99,-99,0.1463,0
152234205,152234205,"",10.18070806,"",1.5,3,-99,-99,-99,-99,-99,-99,0.1213,0
152234208,152234208,"",11.341001,"",1.04,3,-99,-99,-99,-99,-99,-99,1.3201,0
152234209,152234209,"",23.621836,"",2.69,1,7,5095,474,29504,0,0,0.3354,1
152234210,152234210,"",7.897461643,"",0.78,3,-99,-99,-99,-99,-99,-99,0.0425,0
152234211,152234211,"",9.937789582,"",1.05,3,-99,-99,-99,-99,-99,-99,0.4211,0
152234213,152234213,"",17.65761733,"",1.05,2,1,0,0,0,1,23.621836,0.0222,0
152237805,152237805,"",6.937630388,"",2.18,3,-99,-99,-99,-99,-99,-99,3.4257,0
152237816,152237816,"",11.01078896,"Oak Point Lake",1.79,3,-99,-99,-99,-99,-99,-99,0.2717,0
152237822,152237822,"",16.39093368,"Doerr Lake",2.06,3,-99,-99,-99,-99,-99,-99,2.3079,0
152237823,152237823,"",18.45449918,"Little Doerr Lake",2.37,3,-99,-99,-99,-99,-99,-99,1.2939,0
152237832,152237832,"",945.4830784,"Rush Lake",19.58,1,3,7,0,0,0,0,3.2839,1
152237855,152237855,"",24.88939307,"Mud Lake",2,3,-99,-99,-99,-99,-99,-99,0.0396,0
152237860,152237860,"",5.079280961,"",0.89,3,-99,-99,-99,-99,-99,-99,0.032,0
152237861,152237861,"",5.688960388,"",1.02,3,-99,-99,-99,-99,-99,-99,0.0233,0
152237881,152237881,"",26.61872615,"",1.44,3,-99,-99,-99,-99,-99,-99,0.0739,0
152237885,152237885,"",11.14439554,"",1.01,3,-99,-99,-99,-99,-99,-99,0.0695,0
152237886,152237886,"",8.418200596,"",0.73,3,-99,-99,-99,-99,-99,-99,0.0039,0
152237888,152237888,"",9.320062312,"",0.77,3,-99,-99,-99,-99,-99,-99,0.0286,0
152237889,152237889,"",8.629065721,"",0.75,3,-99,-99,-99,-99,-99,-99,0.0167,0
152237891,152237891,"",10.72558722,"",1.15,3,-99,-99,-99,-99,-99,-99,0.3537,0
152237893,152237893,"",16.3859184,"",1.64,3,-99,-99,-99,-99,-99,-99,0.3167,0
152237899,152237899,"",6.505647082,"",0.86,3,-99,-99,-99,-99,-99,-99,0.2313,0
152237904,152237904,"",17.16706611,"",1.17,3,-99,-99,-99,-99,-99,-99,0.1479,0
152237921,152237921,"",8.941430748,"",0.8,3,-99,-99,-99,-99,-99,-99,0.0365,0
152237922,152237922,"",8.410496064,"",0.75,3,-99,-99,-99,-99,-99,-99,0.0217,0
152237923,152237923,"",9.909383371,"",1.46,3,-99,-99,-99,-99,-99,-99,0.0354,0
152237924,152237924,"",11.04521962,"",1.14,3,-99,-99,-99,-99,-99,-99,0.065,0
152237925,152237925,"",8.586436957,"",0.86,3,-99,-99,-99,-99,-99,-99,0.0666,0
152237927,152237927,"",5.135796893,"",0.62,3,-99,-99,-99,-99,-99,-99,0.047,0
152237930,152237930,"",6.055456334,"",1.16,3,-99,-99,-99,-99,-99,-99,0.3802,0
152237935,152237935,"",6.003260436,"",0.8,3,-99,-99,-99,-99,-99,-99,0.2564,0
152237936,152237936,"",15.1453314,"",1.05,3,-99,-99,-99,-99,-99,-99,0.0048,0
152237939,152237939,"",8.937078403,"",0.76,3,-99,-99,-99,-99,-99,-99,4e-04,0
152237940,152237940,"",16.30438984,"",1.07,3,-99,-99,-99,-99,-99,-99,0.0165,0
152237941,152237941,"",8.95601258,"",1.15,3,-99,-99,-99,-99,-99,-99,0.0094,0
152237943,152237943,"",6.340342202,"",0.75,3,-99,-99,-99,-99,-99,-99,0.0067,0
152237948,152237948,"",15.57678123,"Mud Lake",1.28,2,1,0,0,0,0,0,1.0223,0
152237949,152237949,"",35.34010341,"",2.21,1,1,1,1,11,0,0,0.0539,1
152237950,152237950,"",11.00747857,"",1.21,2,1,0,0,0,1,35.340103,0.0467,0
152237974,152237974,"",5.516475182,"",0.6,3,-99,-99,-99,-99,-99,-99,0.0061,0
152237975,152237975,"",5.825852415,"",0.61,3,-99,-99,-99,-99,-99,-99,0.0794,0
152274770,152274770,"",17.36737961,"",2.13,2,1,0,0,0,1,84.567998,3.7808,0
152274771,152274771,"",14.01051609,"",1.26,2,1,0,0,0,1,84.567998,1.2039,0
152274772,152274772,"",11.93264257,"",0.86,3,-99,-99,-99,-99,-99,-99,0.0228,0
152274774,152274774,"",9.669216049,"",0.86,3,-99,-99,-99,-99,-99,-99,0.0048,0
152274778,152274778,"",84.56799767,"",5.37,1,4,76,2,31,0,0,1.3786,1
152274786,152274786,"",11.1376443,"",0.94,3,-99,-99,-99,-99,-99,-99,0.0302,0
152274789,152274789,"",16.10327297,"",1.21,3,-99,-99,-99,-99,-99,-99,0.1395,0
152274793,152274793,"",8.275681119,"",1.1,3,-99,-99,-99,-99,-99,-99,0.8473,0
152274800,152274800,"",12.3461827,"",1.36,1,1,1,0,0,1,1816.634031,0.3393,1
152274806,152274806,"",19.82085524,"",1.39,1,1,1,0,0,1,1816.634031,0.4593,1
152274808,152274808,"",6.90509341,"",0.67,3,-99,-99,-99,-99,-99,-99,0.4802,0
152274811,152274811,"",5.761202752,"",0.77,3,-99,-99,-99,-99,-99,-99,0.1246,0
152274814,152274814,"",1816.634031,"",26.78,1,5,186,5,71,0,0,15.8794,1
152274817,152274817,"",10.82605288,"Kelly Lake",0.83,1,2,4,1,13,1,1816.634031,0.3721,1
152274818,152274818,"",11.0943784,"",0.85,3,-99,-99,-99,-99,-99,-99,0.1592,0
152274820,152274820,"",9.206285076,"",1.04,3,-99,-99,-99,-99,-99,-99,0.0705,0
152274821,152274821,"",15.79564823,"",1.48,1,1,1,0,0,1,1816.634031,0.0665,1
152274822,152274822,"",13.15436628,"Gilligan Lake",1.11,1,1,1,0,0,2,1827.460084,0.3834,1
152274829,152274829,"",378.5577983,"Hutchins Lake",7.44,1,2,2,0,0,0,0,4.5128,1
152274838,152274838,"",27.01696803,"Ely Lake",1.64,2,1,0,0,0,0,0,0.2033,0
152274839,152274839,"",96.93500967,"Crooked Lake",3.3,3,-99,-99,-99,-99,-99,-99,9.0779,0
152274840,152274840,"",18.08835553,"Little Tom Lake",1,3,-99,-99,-99,-99,-99,-99,0.3232,0
152274842,152274842,"",5.473822025,"",0.82,2,1,0,0,0,0,0,0.3228,0
152274845,152274845,"",5.622553341,"",0.93,1,1,1,0,0,0,0,0.1316,1
152274849,152274849,"",119.1426494,"Lower Scott Lake",2.95,1,1,1,1,94,0,0,5.4649,1
152274853,152274853,"",94.3748154,"Upper Scott Lake",2.4,1,1,1,0,0,1,119.142649,1.3261,1
152274854,152274854,"",15.31655156,"Spring Brook Lake",1,2,1,0,0,0,0,0,0.5843,0
152274856,152274856,"",19.91346302,"Clear Lake",1.84,3,-99,-99,-99,-99,-99,-99,1.1494,0
152274857,152274857,"",171.865429,"Osterhout Lake",3.38,2,1,0,0,0,0,0,1.8983,0
152274858,152274858,"",5.102165577,"",0.62,3,-99,-99,-99,-99,-99,-99,0.1838,0
152274863,152274863,"",60.36665277,"Lester Lake",2.09,2,1,0,0,0,0,0,0.6061,0
152274864,152274864,"",23.42253102,"Mud Lake",1.23,1,1,1,0,0,0,0,0.8063,1
152274865,152274865,"",30.4269612,"Deer Lake",1.58,1,3,14,1,16,0,0,0.6136,1
152274866,152274866,"",16.98547048,"Lake Moriah",1.18,1,3,14,0,0,1,30.426961,0.2502,1
152274868,152274868,"",5.17921445,"",0.69,1,2,2,2,123,0,0,0.1738,1
152274870,152274870,"",46.05932407,"Little Bear Lake",1.67,1,1,1,0,0,0,0,1.4054,1
152274878,152274878,"",40.36694714,"Coffee Lake",1.68,2,1,0,0,0,0,0,1.5708,0
152274880,152274880,"",53.94820712,"Lake Eleven",2.3,1,1,1,0,0,1,5.179214,0.6917,1
152274884,152274884,"",282.5168864,"Saddle Lake",8.02,1,1,1,0,0,0,0,4.5107,1
152274885,152274885,"",50.13790299,"Silver Lake",1.81,1,1,1,0,0,0,0,0.4786,1
152274886,152274886,"",12.32144871,"Munn Lake",0.92,2,1,0,0,0,3,209.216738,0.4322,0
152274891,152274891,"",14.56199807,"Moon Lake",1.06,1,2,2,0,0,0,0,0.1589,1
152274893,152274893,"",69.49219399,"Lake Fourteen",2.16,1,1,1,0,0,1,5.179214,0.8572,1
152274896,152274896,"",5.463687299,"",0.78,3,-99,-99,-99,-99,-99,-99,0.0493,0
152274898,152274898,"",60.63158987,"North Lake",2.52,3,-99,-99,-99,-99,-99,-99,0.4491,0
152274899,152274899,"",6.603395268,"Skunk Lake",0.6,3,-99,-99,-99,-99,-99,-99,0.1097,0
152274900,152274900,"",5.630436026,"",0.59,3,-99,-99,-99,-99,-99,-99,0.0021,0
152274901,152274901,"",5.959746943,"",0.63,3,-99,-99,-99,-99,-99,-99,0.0195,0
152274902,152274902,"",106.9762031,"Mill Lake",3.54,2,1,0,0,0,3,209.216738,2.7573,0
152274903,152274903,"",38.54620048,"Munson Lake",1.69,3,-99,-99,-99,-99,-99,-99,0.3016,0
152274904,152274904,"",28.04477643,"Max Lake",1.6,1,2,5,2,119,2,181.171962,0.8454,1
152274910,152274910,"",166.2006992,"Great Bear Lake",5.09,1,3,12,3,147,1,14.971263,2.1,1
152274921,152274921,"",18.26057338,"Stillwell Lake",1.17,3,-99,-99,-99,-99,-99,-99,0.0898,0
152274923,152274923,"",9.41344268,"",0.9,3,-99,-99,-99,-99,-99,-99,0.0735,0
152274927,152274927,"",5.052616134,"",0.63,2,1,0,0,0,3,129.124142,0.4663,0
152274928,152274928,"",58.79402613,"Upper Jeptha Lake",3.97,1,1,1,1,5,2,70.330116,2.0385,1
152274936,152274936,"",55.35885262,"Lower Jeptha Lake",1.92,1,2,4,2,63,1,14.971263,0.2713,1
152274937,152274937,"",5.458762534,"",1.17,3,-99,-99,-99,-99,-99,-99,0.827,0
152274938,152274938,"",6.838904776,"",0.64,3,-99,-99,-99,-99,-99,-99,0.7117,0
152274939,152274939,"",76.3011821,"North Scott Lake",3.82,1,1,1,0,0,2,133.108805,1.1437,1
152274945,152274945,"",118.1375422,"South Scott Lake",4.53,1,2,3,1,76,1,14.971263,0.4695,1
152274955,152274955,"",27.08463252,"Merriman Lake",1.47,1,2,4,1,36,0,0,0.6872,1
152274956,152274956,"",11.63628858,"",0.89,3,-99,-99,-99,-99,-99,-99,0.0596,0
152274957,152274957,"",6.043616422,"",0.61,3,-99,-99,-99,-99,-99,-99,0.0675,0
152274958,152274958,"",10.03797294,"",0.95,3,-99,-99,-99,-99,-99,-99,0.1767,0
152274960,152274960,"",20.85551541,"Lake Fourteen",1.11,1,2,5,0,0,1,14.971263,0.4292,1
152274963,152274963,"",5.191313219,"",0.53,3,-99,-99,-99,-99,-99,-99,0.3765,0
152274966,152274966,"",36.12638769,"School Section Lake",1.46,1,2,2,0,0,1,27.084633,0.6592,1
152274968,152274968,"",9.685390103,"",1.41,3,-99,-99,-99,-99,-99,-99,0.1647,0
152274977,152274977,"",9.605272984,"",1.51,1,1,1,0,0,0,0,0.8209,1
152274979,152274979,"",20.23108666,"Jacobs Chapel Lake",2.17,3,-99,-99,-99,-99,-99,-99,0.5072,0
152274985,152274985,"",15.23404391,"Hibbard Lake",1.46,1,1,1,0,0,0,0,0.1695,1
152274986,152274986,"",21.44738456,"Harris Lake",1.28,3,-99,-99,-99,-99,-99,-99,0.5855,0
152274989,152274989,"",5.185804511,"",0.56,3,-99,-99,-99,-99,-99,-99,0.6346,0
152335357,152335357,"",19.2830617,"",1.49,2,1,0,0,0,0,0,0.1991,0
152335360,152335360,"",9.976114406,"",1.17,1,1,1,1,7,0,0,0.5033,1
152335364,152335364,"",29.67107189,"",3.41,1,2,4,2,1818,1,18.908624,1.7791,1
152335365,152335365,"",7.165282925,"",0.77,1,1,1,0,0,1,9.976114,0.4275,1
152335367,152335367,"",18.90862434,"Addison Millpond",2.03,1,2,5,3,1848,0,0,0.217,1
152335369,152335369,"",9.052694076,"Ames Lake",0.87,1,1,1,0,0,0,0,0.1685,1
152335370,152335370,"",1311.028681,"Devils Lake",15.02,1,2,4,1,507,2,48.579696,6.9534,1
