"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","SPECIES","FISH_COUNT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","YLB",1,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","BCS",280,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","BKF",2,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","BLG",17,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","IOD",3,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","LMB",31,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","PSF",10,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","SEINE","YEP",8,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLG",487,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","BOW",21,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","HSF",2,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","LMB",9,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","NOP",7,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","PSF",17,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","TRAPNET","YEP",2,"6/1/09","6/3/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BCR",10,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",8,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",2,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",8,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","CAR",2,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","FHM",1,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",6,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","NOP",1,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",11,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",2,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","SMB",5,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","WAE",3,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",283,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YLB",3,"6/24/09","6/24/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","BCR",3,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","BRB",2,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","CAR",3,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","CWS",2,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","NOP",11,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","RKB",6,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","SMB",6,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","WAE",51,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",14,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","SEINE","BCR",1,"6/8/09","6/8/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","SEINE","PSF",1,"6/8/09","6/8/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","BCR",39,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLG",30,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","BRB",24,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","CAR",2,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","CWS",1,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","LMB",6,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","NOP",5,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","PSF",13,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","RKB",29,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","SMB",1,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","WAE",6,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","YEP",5,"6/8/09","6/10/09"
"62-128","Newaygo",-85.96482,43.45054,"Fremont Lake",8144,2009,"Status & Trends","ALL SPECIES","TRAPNET","YLB",10,"6/8/09","6/10/09"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","BCR",2,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","BLG",7,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","NOP",1,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","RKB",1,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","WAR",3,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","IGNET","YEP",17,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","BCR",19,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","BLB",1,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","BLG",132,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","BOW",1,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","BRB",13,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","CAR",5,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","GSF",1,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","LMB",9,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","NOP",2,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","RKB",3,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","WAR",3,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","LMFYKE","YEP",2,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","BLG",2,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","BNM",36,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","BSS",276,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","IOD",26,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","JOD",21,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","LMB",2,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","RKB",1,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","SAS",85,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","SFS",4,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SEINE","SMB",1,"6/26/06","6/26/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","BLG",9,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","BNM",1,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","BRB",4,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","GSF",1,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","PSF",1,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","RKB",3,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","SMFYKE","WAR",5,"5/23/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","BCR",37,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","BLG",613,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","BOW",8,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","BRB",16,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","CAR",18,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","LMB",36,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","PSF",9,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","RKB",52,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","WAR",3,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","YEP",3,"5/22/06","5/24/06"
"63-278","Oakland",-83.52287,42.56805,"Proud Lake",8166,2006,"Status & Trends","ALL SPECIES","TRAPNET","YLB",1,"5/22/06","5/24/06"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BCS",1,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",204,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",2,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BSS",1,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","GOS",2,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","GRP",1,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LCS",1,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",11,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LNG",1,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","MUD",2,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",30,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","SPG",5,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",12,"6/26/09","6/26/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","BCR",4,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","BLG",2,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","BOW",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","BRB",6,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","LMB",6,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","NOP",15,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","PSF",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","SPG",25,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",14,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","IGNET","YLB",3,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","BCR",33,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","BCS",2,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",317,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","BOW",5,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","BRB",5,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","HSF",35,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","LCS",4,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","LMB",20,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","LNG",4,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","NOP",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","PSF",112,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","SPG",30,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","TMT",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","WAR",6,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","YEP",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","LMFYKE","YLB",61,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","SMFYKE","BLG",2,"5/20/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","BCR",5,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLG",286,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","BOW",8,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","BRB",5,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","HSF",13,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","LCS",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","LMB",7,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","LNG",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","NOP",1,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","PSF",48,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","SPG",20,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","WAR",2,"5/18/09","5/20/09"
"8-603","Barry",-85.50731,42.64082,"Chief Noonday Lake",8182,2009,"Status & Trends","ALL SPECIES","TRAPNET","YLB",25,"5/18/09","5/20/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BCR",3,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BCS",2,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",372,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BOW",2,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BSS",1,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","GRP",1,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","HSF",2,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",53,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","MUD",2,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",25,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","RBD",4,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",1,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","SFS",1,"6/25/09","6/26/09"
"8-604","Barry",-85.51926,42.63721,"Payne Lake",8183,2009,"Status & Trends","ALL SPECIES","BOOMSHK","WAR",22,"6/25/09","6/26/09"
